Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,1,24,16,58.12,234.68,257.08,244.48
2020,1,24,17,56.68,228.6,219.16,134.36
2020,1,24,18,53.04,184.56,285.56,44.68
2020,1,24,19,58.36,172.36,329.04,126.12
2020,1,24,20,58.4,298.04,321.24,241.76
2020,1,24,21,58.28,296.72,309.92,252.24
2020,1,24,22,50.68,277.08,300.12,243.24
2020,1,24,23,48.52,276.52,237.08,203.08
2020,1,24,24,55.44,258.52,199.16,185.52
2020,1,25,1,49.32,252.28,214.8,141.08
2020,1,25,2,46.36,203.76,269.6,133.52
2020,1,25,3,43.84,207.2,268.16,174.92
2020,1,25,4,25.32,171.48,224.68,87.92
2020,1,25,5,38.32,204.04,210.72,141.24
2020,1,25,6,43.28,222.2,233.8,191.36
2020,1,25,7,44.04,263,290.84,270.6
2020,1,25,8,46.88,268.56,332.6,271.32
2020,1,25,9,56.56,310.28,335.36,276.52
2020,1,25,10,58.76,316.64,331.92,284.56
2020,1,25,11,58.48,317.44,326.04,280.84
2020,1,25,12,59,316.96,330.8,285.4
2020,1,25,13,58.68,319.64,335.92,284.68
2020,1,25,14,58.88,316.2,335.36,282.72
2020,1,25,15,59.04,315.4,336.72,280.64
2020,1,25,16,58.84,312.36,334.88,281.12
2020,1,25,17,58.32,312.44,321,269.16
2020,1,25,18,49.24,186.64,331.32,185.48
2020,1,25,19,42.72,239.28,291.76,265.48
2020,1,25,20,55.4,256.68,272.72,275.6
2020,1,25,21,53.64,280.92,295.84,280.84
2020,1,25,22,58.72,309.72,335.68,278.2
2020,1,25,23,58.68,319.64,335.04,283.08
2020,1,25,24,58.8,319.56,329.68,285.4
2020,1,26,1,58.32,319.6,328.32,285.4
2020,1,26,2,58.68,319.48,326.92,285.4
2020,1,26,3,58.8,319.04,328.92,282.08
2020,1,26,4,58.56,318.12,326.6,282.6
2020,1,26,5,58.56,315.56,315.6,282.8
2020,1,26,6,57.68,310.4,288.92,280.88
2020,1,26,7,58.44,310.64,233.28,257.8
2020,1,26,8,56.08,305.16,166.72,242.28
2020,1,26,9,55.4,310.8,148.92,209.56
2020,1,26,10,57.8,302.56,243.64,231.72
2020,1,26,11,51,278.84,202.72,205.4
2020,1,26,12,57.28,215.2,178.48,122.12
2020,1,26,13,53.12,217.4,114.76,87
2020,1,26,14,47.6,155.8,89,94.84
2020,1,26,15,46.88,118.24,54.76,108.28
2020,1,26,16,46.44,164,82.4,236.08
2020,1,26,17,36.04,278.04,120.12,257.48
2020,1,26,18,19.08,64.12,158.68,55.28
2020,1,26,19,22.6,156.48,139.28,218.52
2020,1,26,20,14,279,221.8,257.92
2020,1,26,21,32.32,286.6,237.72,261.2
2020,1,26,22,41.88,303.84,242.84,263.96
2020,1,26,23,51.84,305.12,263.2,268.48
2020,1,26,24,56.36,307.92,312.12,274.48
2020,1,27,1,59.24,300,338.28,282.76
2020,1,27,2,59.28,317.36,334.48,285.16
2020,1,27,3,58.6,319.64,331.88,285.04
2020,1,27,4,57.68,319.64,318.12,262.64
2020,1,27,5,50.52,318.64,310.12,276.24
2020,1,27,6,45.2,314.08,335.32,281.8
2020,1,27,7,56.52,317.4,336.56,283.04
2020,1,27,8,59.24,319.4,338.08,282.32
2020,1,27,9,59.32,319.64,333.76,285.04
2020,1,27,10,59.32,319.64,290.04,284.28
2020,1,27,11,59.32,319.64,280.44,285.12
2020,1,27,12,59.32,319.64,327.52,285.4
2020,1,27,13,59.32,319.64,336.12,285.4
2020,1,27,14,59.08,319.64,338.2,285.4
2020,1,27,15,59.28,319.64,336.32,285.4
2020,1,27,16,58.56,317.32,337.32,285.36
2020,1,27,17,56.92,314.24,284.44,285.24
2020,1,27,18,12,279.92,223.24,267.32
2020,1,27,19,27.2,305.08,239.36,284.24
2020,1,27,20,51.72,301.08,336.12,283.8
2020,1,27,21,53.16,300.68,335.32,267.32
2020,1,27,22,49.36,313.84,331.24,262.96
2020,1,27,23,57.08,316,303.48,285.16
2020,1,27,24,58.68,317.52,318.56,285.4
2020,1,28,1,58.56,318.4,332.04,285.4
2020,1,28,2,58.36,318.6,330.16,285.4
2020,1,28,3,58.88,319.16,330.64,285.2
2020,1,28,4,58.72,319.08,325.88,285.04
2020,1,28,5,58.52,319.28,327.24,283.16
2020,1,28,6,55.08,316.72,321.12,283.44
2020,1,28,7,54.04,304.2,323.8,279.4
2020,1,28,8,48.28,283.36,315.36,274.6
2020,1,28,9,47.48,239.8,305.68,257.8
2020,1,28,10,48.56,228.96,236.08,233.76
2020,1,28,11,36.24,278.32,159.2,211.08
2020,1,28,12,21.24,111.72,135.24,220.36
2020,1,28,13,25,77.6,174.28,85.24
2020,1,28,14,46.56,58.36,289.76,15.8
2020,1,28,15,34.4,34.72,276.4,66.6
2020,1,28,16,26.88,249.16,304.92,88.72
2020,1,28,17,44.76,94.12,259.92,104.4
2020,1,28,18,39.88,35.48,169.16,213.28
2020,1,28,19,36.76,198.32,209.52,209.16
2020,1,28,20,30.12,21.84,168.24,160.52
2020,1,28,21,51.92,229.6,230.92,280.68
2020,1,28,22,48.56,307.2,151.68,282.68
2020,1,28,23,52.44,311.08,158,274.36
2020,1,28,24,56.68,305.52,337.08,273.32
2020,1,29,1,58.72,309.44,335.84,281.64
2020,1,29,2,58.44,319.64,335.8,275.96
2020,1,29,3,58.72,319.64,336.72,278.32
2020,1,29,4,58.96,316.48,336.32,283.84
2020,1,29,5,58.96,317.44,328.08,284.04
2020,1,29,6,58.88,319.64,335.36,284.4
2020,1,29,7,58.96,317.08,336.88,284.76
2020,1,29,8,58.84,316.24,334.8,285.4
2020,1,29,9,58.68,318.08,334.76,283.92
2020,1,29,10,58.76,316.96,335.44,280.96
2020,1,29,11,58.68,317.28,334.88,282.64
2020,1,29,12,58.64,318.44,334.8,284.48
2020,1,29,13,58.48,317.84,335.28,283.92
2020,1,29,14,58.72,317.32,334,284.6
2020,1,29,15,58.92,314.16,336.08,285.4
2020,1,29,16,58.24,310.64,335.12,285.4
2020,1,29,17,56.64,306.68,335.88,282.52
2020,1,29,18,50.6,254.64,338.64,243.36
2020,1,29,19,43.8,274.16,338.12,271
2020,1,29,20,44.16,283.4,334.68,282.8
2020,1,29,21,43.96,298.32,330.76,283.44
2020,1,29,22,55.48,301.08,248.2,283.56
2020,1,29,23,54.52,282.28,210.8,279.12
2020,1,29,24,44,287.92,215.2,279.48
2020,1,30,1,53,295.52,287.08,283.56
2020,1,30,2,57.32,303.92,331.2,285.04
2020,1,30,3,57.12,296,334.96,285.24
2020,1,30,4,56.32,261.68,336.52,285.08
2020,1,30,5,55.52,303.6,335.24,285.4
2020,1,30,6,51.6,309.84,336.48,285.4
2020,1,30,7,43.36,310.2,331.4,285.4
2020,1,30,8,43.8,315.16,333.76,285.4
2020,1,30,9,56.84,309.04,329.56,285.4
2020,1,30,10,57.92,317.48,318.96,285.4
2020,1,30,11,51.92,292.36,274.56,284.04
2020,1,30,12,54.64,296.28,218.44,278.68
2020,1,30,13,54.16,233.56,200.68,236.52
2020,1,30,14,48.36,190.56,161.08,219.52
2020,1,30,15,37,162.56,122.28,207.64
2020,1,30,16,21.36,116.08,64.44,149.32
2020,1,30,17,13.44,29.52,62.96,92.76
2020,1,30,18,44.2,151.48,223.8,211.32
2020,1,30,19,48.08,243.4,195.52,211.84
2020,1,30,20,38.68,256.92,159.08,260.08
2020,1,30,21,46.72,271.92,245.2,249.28
2020,1,30,22,55.92,248.84,307.24,240.24
2020,1,30,23,56.96,229.96,322.12,170.68
2020,1,30,24,58.36,275.44,318.68,177.88
2020,1,31,1,57.92,308.92,243.24,237.72
2020,1,31,2,51.12,279.08,164.32,224.72
2020,1,31,3,57.48,278.84,219.56,152.72
2020,1,31,4,34.52,269.12,165.36,205.48
2020,1,31,5,20.6,283.04,117.6,151.76
2020,1,31,6,15.96,214.8,125.08,149.92
2020,1,31,7,22.56,168.08,151.12,61.68
2020,1,31,8,32.16,77.76,141.56,1.4
2020,1,31,9,22.12,176.28,87.4,60.08
2020,1,31,10,6.16,123.68,30.52,90
2020,1,31,11,7.2,77.76,11.52,24.84
2020,1,31,12,7.88,32.8,8.4,5.92
2020,1,31,13,2.4,46.44,4.2,9.32
2020,1,31,14,0.2,23.68,2.32,2.6
2020,1,31,15,0,17.2,3.04,1.08
2020,1,31,16,0.76,35.88,10.76,7.84
2020,1,31,17,10.04,72.16,37.2,44.8
2020,1,31,18,8.8,18.28,35.04,41.64
2020,1,31,19,16.48,199,44.36,143.92
2020,1,31,20,34.32,314.68,79.04,221.12
2020,1,31,21,48.2,318.24,39.44,282.04
2020,1,31,22,53.28,319.6,20.68,284.48
2020,1,31,23,49.2,315.32,0.4,284.24
2020,1,31,24,56.4,312.8,90.52,283.48
2020,2,1,1,56.12,310.48,127.08,284.68
2020,2,1,2,50.84,283.56,223.36,284.84
2020,2,1,3,51.72,319.64,234.08,284.92
2020,2,1,4,54,319.32,135.12,284.84
2020,2,1,5,51.68,313.92,204.2,284.84
2020,2,1,6,57.44,316.76,312.64,284.88
2020,2,1,7,58.48,315,335.44,284.24
2020,2,1,8,58,315.92,335.72,282.64
2020,2,1,9,58.64,319.32,336.4,284.72
2020,2,1,10,59.28,319.36,338.56,285.4
2020,2,1,11,59.16,307.04,333.6,278.44
2020,2,1,12,58.8,313.36,273.36,272.32
2020,2,1,13,36,293,173.08,271.88
2020,2,1,14,58.92,313.68,335.84,285.32
2020,2,1,15,59.04,316.08,332.68,273.32
2020,2,1,16,59.16,315.68,335.28,264.84
2020,2,1,17,59.08,294.16,174.08,268.64
2020,2,1,18,59.2,263.8,308.48,267.92
2020,2,1,19,56.88,235.68,305.48,259.96
2020,2,1,20,45.88,265.6,246,248.64
2020,2,1,21,25.12,262.4,134.64,255.12
2020,2,1,22,30.2,262.8,183.56,251.76
2020,2,1,23,38.8,244.8,246.76,251.68
2020,2,1,24,34.36,237.92,312.08,251.64
2020,2,2,1,47.24,223.36,330.4,251.64
2020,2,2,2,58.88,206.72,326.24,251.24
2020,2,2,3,59.16,196.12,329.32,255.04
2020,2,2,4,58.68,231.36,331.44,255.84
2020,2,2,5,59.12,250.12,319.4,243.08
2020,2,2,6,57.76,306.52,294.16,205.08
2020,2,2,7,56.36,318.16,294.76,202
2020,2,2,8,56.6,319.64,263.16,220.92
2020,2,2,9,59.32,319.64,162.48,285.12
2020,2,2,10,59.2,319.2,86,279.88
2020,2,2,11,50.6,312.96,17.96,226.16
2020,2,2,12,38.2,306.32,0.48,181.6
2020,2,2,13,35.48,271.24,0.32,110.48
2020,2,2,14,26.48,202.8,0,54.8
2020,2,2,15,20.88,100.76,0.16,2.08
2020,2,2,16,16.36,34.76,0.64,0
2020,2,2,17,14.52,0,1.72,0
2020,2,2,18,6.68,3.52,1.52,0.24
2020,2,2,19,13.12,0,3.68,93.4
2020,2,2,20,7.96,0.8,0.4,87.52
2020,2,2,21,4.52,45,0.12,47.2
2020,2,2,22,2.52,123.88,0.4,88.72
2020,2,2,23,0.44,90.92,0.6,147.92
2020,2,2,24,0.04,183.76,3.04,189.08
2020,2,3,1,0,228.68,12.76,195.8
2020,2,3,2,0,247.76,27.16,223.32
2020,2,3,3,0,241.32,26.32,254.12
2020,2,3,4,0.2,226.08,18.44,260.76
2020,2,3,5,3.08,186.16,17,260.96
2020,2,3,6,7.08,136.56,11.24,260.84
2020,2,3,7,10.36,138.36,17.76,260.52
2020,2,3,8,9.24,149.64,12.84,260.16
2020,2,3,9,6,97.4,11.4,258.76
2020,2,3,10,6.72,113.12,13.8,253.32
2020,2,3,11,11.24,65.84,16.48,191.92
2020,2,3,12,9.72,52.36,15.56,81.68
2020,2,3,13,4.2,90.84,11,75.8
2020,2,3,14,1.72,95.96,6.36,119
2020,2,3,15,0.88,51.2,3.28,115.88
2020,2,3,16,0.56,32.32,2.44,72
2020,2,3,17,0.56,21.72,1.32,50.48
2020,2,3,18,0.68,1,0.96,6.16
2020,2,3,19,0.72,5.64,13.68,0.68
2020,2,3,20,0.36,2.84,21.76,4.56
2020,2,3,21,0,3.56,0.52,33.08
2020,2,3,22,0,5.6,0.12,38.56
2020,2,3,23,0.04,3.84,3.28,34.24
2020,2,3,24,0.84,1.76,3.12,14.92
2020,2,4,1,3.68,4.68,4.2,9.24
2020,2,4,2,9.52,4.6,1.96,2.68
2020,2,4,3,8.4,4.52,1.16,2.2
2020,2,4,4,6.56,3.04,0.36,4.28
2020,2,4,5,5.6,1.16,0.12,12.16
2020,2,4,6,4.28,3.08,0.24,23.8
2020,2,4,7,4.4,2.64,0.24,27.24
2020,2,4,8,4.28,2.48,0.28,27.96
2020,2,4,9,4.2,1.32,0.76,36.48
2020,2,4,10,3.64,1.72,0.92,35.52
2020,2,4,11,2,5.08,2.96,21.72
2020,2,4,12,1.12,0,2.8,3.08
2020,2,4,13,0.68,0,0.28,0.64
2020,2,4,14,0.32,0,0,0.24
2020,2,4,15,0.16,0,0.04,0
2020,2,4,16,0,0,0,0.12
2020,2,4,17,0.16,0.08,0.44,0.12
2020,2,4,18,0.04,0.16,2.36,22.96
2020,2,4,19,0.04,8.8,7.4,160.88
2020,2,4,20,0.8,33.28,19.2,225.2
2020,2,4,21,0,70.12,18.4,247.88
2020,2,4,22,0,83.72,18.28,244.2
2020,2,4,23,0,136.28,16.84,241.28
2020,2,4,24,0,120,15,235.44
2020,2,5,1,0.4,166.32,43.28,241.48
2020,2,5,2,5.04,181.32,86.56,212.96
2020,2,5,3,11.52,240.8,95.64,194.24
2020,2,5,4,15.36,234.32,82.44,208.76
2020,2,5,5,18.04,195.36,75.6,225.16
2020,2,5,6,19.24,200.2,66.48,233.92
2020,2,5,7,19,231.52,39.76,242.12
2020,2,5,8,18.24,231.96,44.92,247.48
2020,2,5,9,15.52,234.48,68.36,248.16
2020,2,5,10,16.76,222.88,81.52,228.6
2020,2,5,11,17.32,182,83.48,157.08
2020,2,5,12,5.12,92.8,66.64,72.32
2020,2,5,13,1.04,58.56,29.04,38.52
2020,2,5,14,0.32,50.44,4.76,25.76
2020,2,5,15,0.96,36.12,4.2,20.44
2020,2,5,16,0,19.32,0.08,21.2
2020,2,5,17,0,6.96,0.08,11.8
2020,2,5,18,0.48,0,5.4,0
2020,2,5,19,4.44,2.16,23.72,1.64
2020,2,5,20,5.92,2.84,44.68,9.84
2020,2,5,21,8.2,3.52,71.48,6.84
2020,2,5,22,10.04,1.08,87.04,20.44
2020,2,5,23,10.56,0,72.84,10.04
2020,2,5,24,11.56,0,78.84,5.08
2020,2,6,1,18.56,0,113,3.84
2020,2,6,2,22.92,0,145.44,10.16
2020,2,6,3,20.52,0,197.32,0
2020,2,6,4,19.56,0.6,243.4,0
2020,2,6,5,26.68,2.28,261.84,0
2020,2,6,6,28.52,2.24,242.64,0
2020,2,6,7,30.88,2.52,257,0
2020,2,6,8,30.68,2,273.76,0.32
2020,2,6,9,26.96,9.32,282.24,2.32
2020,2,6,10,21.68,11.08,275.88,2.04
2020,2,6,11,9.8,3.32,224.48,1.12
2020,2,6,12,8.4,4.28,227.8,0.16
2020,2,6,13,7.88,6.8,207.56,0
2020,2,6,14,7.2,10.36,211.8,0.52
2020,2,6,15,7.88,14.2,234.76,1.28
2020,2,6,16,8.8,18.36,213.44,10.36
2020,2,6,17,12.12,17.12,232.48,0
2020,2,6,18,0.6,12,43.76,1.84
2020,2,6,19,6.68,27.44,109.08,24.64
2020,2,6,20,11.44,35.4,140.2,18.04
2020,2,6,21,8.64,5.8,174.84,14.16
2020,2,6,22,4,23.72,188.04,18.72
2020,2,6,23,3.64,30.2,201,35.96
2020,2,6,24,5.92,47.28,201.56,54.36
2020,2,7,1,9.88,80.2,245.2,70.36
2020,2,7,2,6.8,99.44,297.16,92.88
2020,2,7,3,6.2,129.2,299.08,115.48
2020,2,7,4,8.36,194.28,311.36,119.92
2020,2,7,5,8.72,198.52,306.12,112.32
2020,2,7,6,9.24,191.08,308.16,107.52
2020,2,7,7,10.4,215.44,301.2,115.2
2020,2,7,8,11.2,216.4,301.36,130.6
2020,2,7,9,9.64,227.08,300.4,124.24
2020,2,7,10,7.76,150.4,284.2,108.04
2020,2,7,11,7.2,160.36,260.64,89.44
2020,2,7,12,8.04,155.44,257.24,88.24
2020,2,7,13,6.6,177.52,262.04,99.08
2020,2,7,14,5.72,170.88,267.04,133.08
2020,2,7,15,6.28,175.08,269.36,135.68
2020,2,7,16,7.96,179.4,275.72,130
2020,2,7,17,10,164.68,266.48,110.52
2020,2,7,18,2.72,168.12,231.4,99.28
2020,2,7,19,7.28,164.56,229.52,109.48
2020,2,7,20,9.28,149.12,210.76,117.88
2020,2,7,21,8.2,125.32,219.56,120.72
2020,2,7,22,9.4,93.08,218.84,151.32
2020,2,7,23,3.4,56.28,218.48,129.08
2020,2,7,24,2.88,31.32,212.36,97.08
2020,2,8,1,4.68,14.32,196.72,53
2020,2,8,2,14.76,12.52,164.84,25.56
2020,2,8,3,20.76,15.52,125.72,4.2
2020,2,8,4,25.24,29.52,87.48,2.84
2020,2,8,5,25.04,43.48,59.44,5.52
2020,2,8,6,24.48,43.68,54.96,16.64
2020,2,8,7,23.2,28.16,64.16,20.88
2020,2,8,8,22.72,27.44,70.8,23.32
2020,2,8,9,16.44,30.64,60.56,37
2020,2,8,10,12.04,29.72,42.96,29.92
2020,2,8,11,6.8,5.52,30.08,10.68
2020,2,8,12,5.44,0.56,25.12,0.16
2020,2,8,13,5.12,0,23.44,0.36
2020,2,8,14,4.48,0,23.64,0.84
2020,2,8,15,3.84,0,26.04,1.2
2020,2,8,16,2.72,0.28,27.56,1.56
2020,2,8,17,1.6,0.16,20.84,2.04
2020,2,8,18,0.96,0,5.84,0.72
2020,2,8,19,0.4,0,2.28,2.12
2020,2,8,20,0.64,5.36,5.32,0.48
2020,2,8,21,1.56,16.52,6.6,0
2020,2,8,22,3.04,16.96,5.56,0.12
2020,2,8,23,3.88,16.76,5.56,1.48
2020,2,8,24,4,17.28,3.24,4.68
2020,2,9,1,3.4,18.2,0.56,4.76
2020,2,9,2,3.64,19.36,0.08,7.8
2020,2,9,3,2,12.6,0,7.24
2020,2,9,4,0.4,6.52,0,10.44
2020,2,9,5,0.04,0.64,0,8.56
2020,2,9,6,0.88,6.76,0,10.56
2020,2,9,7,0.2,14.08,0,10.32
2020,2,9,8,0,13.6,0,9.96
2020,2,9,9,0,18.2,0,9.96
2020,2,9,10,0,20.32,0,9.64
2020,2,9,11,0,20.24,0,0
2020,2,9,12,0,14.68,0,0
2020,2,9,13,0,27.32,0,0
2020,2,9,14,0,5.56,0.16,0
2020,2,9,15,0,0,0.68,0
2020,2,9,16,0,0,0.12,0
2020,2,9,17,0,0,0.12,0
2020,2,9,18,0,0,0.76,0
2020,2,9,19,0.2,0,0.36,0
2020,2,9,20,0,0,0.2,1.28
2020,2,9,21,0,7.2,0,15.84
2020,2,9,22,0.36,12.28,0.04,27.2
2020,2,9,23,0.8,9.28,0.2,41.84
2020,2,9,24,0.16,16.28,0.32,44.92
2020,2,10,1,0,14.64,0.64,43.16
2020,2,10,2,0,17.36,1.84,38.6
2020,2,10,3,0,37.44,1.08,49.04
2020,2,10,4,0.04,41.24,7.6,40.84
2020,2,10,5,0.28,51.84,20.84,32.32
2020,2,10,6,1.48,75.32,40.36,29.16
2020,2,10,7,2.44,71.36,36.56,19.88
2020,2,10,8,3.24,82.16,31.96,34.6
2020,2,10,9,6.64,127.08,35.28,17.68
2020,2,10,10,13.76,145.48,41.04,55.44
2020,2,10,11,19.64,97.08,60.24,37.28
2020,2,10,12,8.36,102.8,21.88,34.08
2020,2,10,13,13,137.96,51.08,67.52
2020,2,10,14,14.88,190.44,118.72,136.8
2020,2,10,15,8,195.24,38.96,203.08
2020,2,10,16,3.72,192.52,11.32,234.32
2020,2,10,17,0.56,168.16,19.76,236.68
2020,2,10,18,12.56,224.64,101.52,238.12
2020,2,10,19,20.68,277.44,243.84,265.72
2020,2,10,20,41.12,274.88,314.08,268
2020,2,10,21,42.16,269.28,274.64,265.16
2020,2,10,22,45.08,210.88,281.92,241.52
2020,2,10,23,47.28,169.32,304.32,236.44
2020,2,10,24,26.72,186.4,130.92,249.32
2020,2,11,1,8.28,213.44,16.8,210.32
2020,2,11,2,10.92,166.16,0.44,138.04
2020,2,11,3,10.16,167.68,0.64,89.32
2020,2,11,4,10.92,190.12,2.52,81.92
2020,2,11,5,9.32,201.8,11.68,101
2020,2,11,6,7.84,217.08,29.44,164.76
2020,2,11,7,5.8,230.36,35,165.08
2020,2,11,8,8.6,221.84,56,130.56
2020,2,11,9,15.48,172.36,65.04,114.24
2020,2,11,10,14.08,115,14,117.24
2020,2,11,11,8.08,96.64,0,115
2020,2,11,12,5.32,31.76,0.68,94.36
2020,2,11,13,3.52,6.72,0.16,47.84
2020,2,11,14,0.04,0.48,0.4,15.16
2020,2,11,15,0,14.4,3.32,11.36
2020,2,11,16,0.2,13.24,0,13.12
2020,2,11,17,0,11.16,0.32,12.8
2020,2,11,18,2.68,0.8,34.2,0.24
2020,2,11,19,4.12,14.92,49.24,5.52
2020,2,11,20,4.04,30.8,89.84,13.4
2020,2,11,21,4.44,25.04,110.68,17.36
2020,2,11,22,4,44.36,145.12,11.4
2020,2,11,23,4.44,38.32,188.2,7.36
2020,2,11,24,6.6,25.08,212.04,0.88
2020,2,12,1,13.76,18.2,235.48,3.6
2020,2,12,2,14.32,7.76,250.48,9.6
2020,2,12,3,13.44,5.84,282.24,13
2020,2,12,4,16.08,5.76,292.56,7.2
2020,2,12,5,18.04,11.6,286.12,0.24
2020,2,12,6,19.36,19.72,261.36,0
2020,2,12,7,22.96,12.52,247.12,0
2020,2,12,8,25.56,10.72,265.96,5.2
2020,2,12,9,23.44,7.12,266.92,5.84
2020,2,12,10,21.24,1.44,260.04,2.04
2020,2,12,11,12.52,4.84,217.52,2.52
2020,2,12,12,9,6.56,195.36,6.28
2020,2,12,13,5.24,4.96,138.44,6.24
2020,2,12,14,5.56,3.12,63.8,6.44
2020,2,12,15,5.04,5.92,24.2,1.36
2020,2,12,16,5.56,16.76,7.36,0
2020,2,12,17,6.52,11.48,3.08,0.6
2020,2,12,18,1.2,2.08,0,22.48
2020,2,12,19,1.92,14.28,0,33.8
2020,2,12,20,1.24,12.48,0,42.52
2020,2,12,21,2.2,33.6,0,33.6
2020,2,12,22,7.56,53.32,8,23.4
2020,2,12,23,15.88,50.48,43.48,19.52
2020,2,12,24,14.52,52.88,49.56,15.48
2020,2,13,1,9.8,38.48,12.96,26.84
2020,2,13,2,16.24,21.88,0.72,48.84
2020,2,13,3,12.76,26.92,0,60.16
2020,2,13,4,4.64,43.28,0,66.96
2020,2,13,5,0,56,0,60.44
2020,2,13,6,0,21.68,0,65.32
2020,2,13,7,0,44.56,10.6,54.08
2020,2,13,8,2.72,34,42.36,71.56
2020,2,13,9,5.8,13.44,66.2,82.72
2020,2,13,10,5.44,11.64,103.76,87.84
2020,2,13,11,4.8,3.32,122.32,101.12
2020,2,13,12,7.28,9.68,121.88,93.48
2020,2,13,13,11,43.68,121.84,81.32
2020,2,13,14,9.88,62.04,133.76,75.16
2020,2,13,15,9.56,41.12,162.72,53.28
2020,2,13,16,20.32,50.48,208.48,48.96
2020,2,13,17,25.48,55.08,275.36,46.56
2020,2,13,18,42,109.24,286.56,57.36
2020,2,13,19,54.16,155.4,313.32,169.12
2020,2,13,20,57.8,224.44,332.52,212.68
2020,2,13,21,58.92,257.52,337.84,207.96
2020,2,13,22,59.12,258.72,338.28,185.84
2020,2,13,23,59.04,250.4,338.28,168.44
2020,2,13,24,58.72,237.92,338.36,144.56
2020,2,14,1,58.36,218.48,338.36,119.4
2020,2,14,2,57.8,213.44,338.4,125.08
2020,2,14,3,55.96,228.56,338.2,140.4
2020,2,14,4,56.2,253.44,338.32,132.4
2020,2,14,5,55.76,257.76,338.28,121
2020,2,14,6,50.56,248.08,337.88,107.8
2020,2,14,7,43.88,235,337.2,105.96
2020,2,14,8,45.56,207.72,337.64,93.2
2020,2,14,9,42.04,183.32,337.76,66.52
2020,2,14,10,40.28,137.16,338.08,68.4
2020,2,14,11,39,53.8,338.28,48.72
2020,2,14,12,32.48,46.68,338,45.12
2020,2,14,13,26.6,75.2,337.88,36.84
2020,2,14,14,22.36,80.24,337.88,24.4
2020,2,14,15,20,84.48,337.88,17.56
2020,2,14,16,20.56,79.28,337.4,21.68
2020,2,14,17,29.2,63.44,335.64,42
2020,2,14,18,24.4,105.84,336.08,55.68
2020,2,14,19,28.48,106.8,330.8,56.04
2020,2,14,20,45.4,124.68,328.32,88.24
2020,2,14,21,39.44,154.76,325.6,103.12
2020,2,14,22,26.12,165.4,315.8,76.36
2020,2,14,23,18.44,116.2,312.12,55.8
2020,2,14,24,15.44,84.68,311.2,50.08
2020,2,15,1,10.8,65.92,319.24,47.2
2020,2,15,2,8.6,37.48,325.76,42.52
2020,2,15,3,7.44,14.88,327.04,34.64
2020,2,15,4,6.12,4.52,326.32,25.16
2020,2,15,5,5.72,0.2,326.72,14.2
2020,2,15,6,6.8,0,325.56,5.36
2020,2,15,7,8.32,0,318.16,5.04
2020,2,15,8,7.88,0,313.8,7.36
2020,2,15,9,6.6,0,306.96,2.88
2020,2,15,10,3.92,0,278.92,1.24
2020,2,15,11,1.84,0,221.48,0
2020,2,15,12,1.28,0,173.28,0
2020,2,15,13,0.8,0,157.84,0
2020,2,15,14,0.84,1.44,147.84,1.36
2020,2,15,15,0.92,7.52,132.04,7.08
2020,2,15,16,2.24,1.84,139.16,0
2020,2,15,17,1.8,0.28,147.84,0
2020,2,15,18,4.56,0,162.4,0
2020,2,15,19,6.96,0,172.24,0
2020,2,15,20,10,0,188.32,0.4
2020,2,15,21,7.56,1.24,211.36,1.92
2020,2,15,22,4.52,0,251.24,0.92
2020,2,15,23,9.16,0,219.84,0.96
2020,2,15,24,8.6,0,227.2,0.68
2020,2,16,1,9.44,0.08,244.88,0.48
2020,2,16,2,8.2,0.12,240.2,0.16
2020,2,16,3,8.04,0.12,223.6,0
2020,2,16,4,8,0.08,132.12,0
2020,2,16,5,4.16,0,83.72,0
2020,2,16,6,2.56,0,89.16,0
2020,2,16,7,4.52,0,91.68,0
2020,2,16,8,5.08,0,79.68,0
2020,2,16,9,12.4,0,107.44,0
2020,2,16,10,7.48,0,60.24,0
2020,2,16,11,1.68,0,76.88,0
2020,2,16,12,1.24,0,26.72,0
2020,2,16,13,0.92,0,2.04,0
2020,2,16,14,6.08,0,29,0
2020,2,16,15,6,0,32.6,2.32
2020,2,16,16,0.16,0,6.56,0
2020,2,16,17,0.08,0.48,1.68,0.12
2020,2,16,18,0.08,11.64,2.24,0.76
2020,2,16,19,5.88,26.76,8.28,2.12
2020,2,16,20,39.88,51.52,61.44,3.68
2020,2,16,21,46.8,81.8,218.88,1.08
2020,2,16,22,26.04,68.36,105.88,0
2020,2,16,23,27.56,58.48,74.96,0
2020,2,16,24,27.84,21.56,82.36,0
2020,2,17,1,12.4,49.12,48.8,0.04
2020,2,17,2,11.76,52.56,20.36,4.16
2020,2,17,3,1.76,69.32,10.96,3.36
2020,2,17,4,26.8,93.72,18.6,13.04
2020,2,17,5,47.04,124.16,40.48,21.16
2020,2,17,6,54.2,155.16,59.84,30.56
2020,2,17,7,50.72,176.32,57.52,42.92
2020,2,17,8,50.96,179.52,48.24,59
2020,2,17,9,50.16,190.2,23.76,84.32
2020,2,17,10,55.6,192.4,8.56,124.48
2020,2,17,11,45.44,173.68,2.24,97.8
2020,2,17,12,39.44,187.76,0.36,64.24
2020,2,17,13,33.4,202.36,1.84,76.4
2020,2,17,14,24.44,218.48,8.52,99.4
2020,2,17,15,22.68,229.4,24.96,104.84
2020,2,17,16,23.92,231.56,39.36,120.8
